name	lambda_nm	value
metal-Au-k	506.057861000000	1.95650000000000
metal-Au-k	516.600769000000	2.12000000000000
metal-Au-k	527.592224000000	2.32625000000000
metal-Au-k	539.061646000000	2.54000000000000
metal-Au-k	551.040771000000	2.73062500000000
metal-Au-k	563.564453000000	2.88000000000000
metal-Au-k	576.670593000000	2.94062500000000
metal-Au-k	590.400818000000	2.97000000000000
metal-Au-k	604.800842000000	3.01500000000000
metal-Au-k	619.920898000000	3.06000000000000
metal-Au-k	635.816284000000	3.07000000000000
metal-Au-k	652.548279000000	3.15000000000000
metal-Au-k	670.184753000000	3.44581200000000
metal-Au-k	688.800964000000	3.80000000000000
metal-Au-k	708.481018000000	4.08768700000000
metal-Au-k	729.318665000000	4.35700000000000
metal-Au-k	751.419250000000	4.61018800000000
metal-Au-k	774.901123000000	4.86000000000000
metal-Au-k	799.897949000000	5.12581300000000
metal-Au-k	826.561157000000	5.39000000000000
metal-Au-k	855.063293000000	5.63125000000000
metal-Au-k	885.601257000000	5.88000000000000
metal-Cu-eta	298.757050000000	1.40031300000000
metal-Cu-eta	302.400421000000	1.38000000000000
metal-Cu-eta	306.133759000000	1.35843800000000
metal-Cu-eta	309.960449000000	1.34000000000000
metal-Cu-eta	313.884003000000	1.32906300000000
metal-Cu-eta	317.908142000000	1.32500000000000
metal-Cu-eta	322.036835000000	1.33250000000000
metal-Cu-eta	326.274139000000	1.34000000000000
metal-Cu-eta	330.624481000000	1.33437500000000
metal-Cu-eta	335.092377000000	1.32500000000000
metal-Cu-eta	339.682678000000	1.31781200000000
metal-Cu-eta	344.400482000000	1.31000000000000
metal-Cu-eta	349.251221000000	1.30031300000000
metal-Cu-eta	354.240509000000	1.29000000000000
metal-Cu-eta	359.374420000000	1.28156300000000
metal-Cu-eta	364.659332000000	1.27000000000000
metal-Cu-eta	370.102020000000	1.24906200000000
metal-Cu-eta	375.709625000000	1.22500000000000
metal-Cu-eta	381.489777000000	1.20000000000000
metal-Cu-eta	387.450562000000	1.18000000000000
metal-Cu-eta	393.600555000000	1.17437500000000
metal-Cu-eta	399.948975000000	1.17500000000000
metal-Cu-eta	406.505493000000	1.17750000000000
metal-Cu-eta	413.280579000000	1.18000000000000
metal-Cu-eta	420.285339000000	1.17812500000000
metal-Cu-eta	427.531647000000	1.17500000000000
metal-Cu-eta	435.032196000000	1.17281200000000
metal-Cu-eta	442.800629000000	1.17000000000000
metal-Cu-eta	450.851562000000	1.16531200000000
metal-Cu-eta	459.200653000000	1.16000000000000
metal-Cu-eta	467.864838000000	1.15531200000000
metal-Cu-eta	476.862213000000	1.15000000000000
metal-Cu-eta	486.212463000000	1.14281200000000
metal-Cu-eta	495.936707000000	1.13500000000000
metal-Cu-eta	506.057861000000	1.13156200000000
metal-Cu-eta	516.600769000000	1.12000000000000
metal-Cu-eta	527.592224000000	1.09243700000000
metal-Cu-eta	539.061646000000	1.04000000000000
metal-Cu-eta	551.040771000000	0.950375000000000
metal-Cu-eta	563.564453000000	0.826000000000000
metal-Cu-eta	576.670593000000	0.645875000000000
metal-Cu-eta	590.400818000000	0.468000000000000
metal-Cu-eta	604.800842000000	0.351250000000000
metal-Cu-eta	619.920898000000	0.272000000000000
metal-Cu-eta	635.816284000000	0.230813000000000
metal-Cu-eta	652.548279000000	0.214000000000000
metal-Cu-eta	670.184753000000	0.209250000000000
metal-Cu-eta	688.800964000000	0.213000000000000
metal-Cu-eta	708.481018000000	0.216250000000000
metal-Cu-eta	729.318665000000	0.223000000000000
metal-Cu-eta	751.419250000000	0.236500000000000
metal-Cu-eta	774.901123000000	0.250000000000000
metal-Cu-eta	799.897949000000	0.254188000000000
metal-Cu-eta	826.561157000000	0.260000000000000
metal-Cu-eta	855.063293000000	0.280000000000000
metal-Cu-eta	885.601257000000	0.300000000000000
metal-Cu-k	298.757050000000	1.66212500000000
metal-Cu-k	302.400421000000	1.68700000000000
metal-Cu-k	306.133759000000	1.70331300000000
metal-Cu-k	309.960449000000	1.72000000000000
metal-Cu-k	313.884003000000	1.74456300000000
metal-Cu-k	317.908142000000	1.77000000000000
metal-Cu-k	322.036835000000	1.79162500000000
metal-Cu-k	326.274139000000	1.81000000000000
metal-Cu-k	330.624481000000	1.82212500000000
metal-Cu-k	335.092377000000	1.83400000000000
metal-Cu-k	339.682678000000	1.85175000000000
metal-Cu-k	344.400482000000	1.87200000000000
metal-Cu-k	349.251221000000	1.89425000000000
metal-Cu-k	354.240509000000	1.91600000000000
metal-Cu-k	359.374420000000	1.93168800000000
metal-Cu-k	364.659332000000	1.95000000000000
metal-Cu-k	370.102020000000	1.97243800000000
metal-Cu-k	375.709625000000	2.01500000000000
metal-Cu-k	381.489777000000	2.12156200000000
metal-Cu-k	387.450562000000	2.21000000000000
metal-Cu-k	393.600555000000	2.17718800000000
metal-Cu-k	399.948975000000	2.13000000000000
metal-Cu-k	406.505493000000	2.16006300000000
metal-Cu-k	413.280579000000	2.21000000000000
metal-Cu-k	420.285339000000	2.24993800000000
metal-Cu-k	427.531647000000	2.28900000000000
metal-Cu-k	435.032196000000	2.32600000000000
metal-Cu-k	442.800629000000	2.36200000000000
metal-Cu-k	450.851562000000	2.39762500000000
metal-Cu-k	459.200653000000	2.43300000000000
metal-Cu-k	467.864838000000	2.46918700000000
metal-Cu-k	476.862213000000	2.50400000000000
metal-Cu-k	486.212463000000	2.53587500000000
metal-Cu-k	495.936707000000	2.56400000000000
metal-Cu-k	506.057861000000	2.58962500000000
metal-Cu-k	516.600769000000	2.60500000000000
metal-Cu-k	527.592224000000	2.59556200000000
metal-Cu-k	539.061646000000	2.58300000000000
metal-Cu-k	551.040771000000	2.57650000000000
metal-Cu-k	563.564453000000	2.59900000000000
metal-Cu-k	576.670593000000	2.67806200000000
metal-Cu-k	590.400818000000	2.80900000000000
metal-Cu-k	604.800842000000	3.01075000000000
metal-Cu-k	619.920898000000	3.24000000000000
metal-Cu-k	635.816284000000	3.45818700000000
metal-Cu-k	652.548279000000	3.67000000000000
metal-Cu-k	670.184753000000	3.86312500000000
metal-Cu-k	688.800964000000	4.05000000000000
metal-Cu-k	708.481018000000	4.23956300000000
metal-Cu-k	729.318665000000	4.43000000000000
metal-Cu-k	751.419250000000	4.61956300000000
metal-Cu-k	774.901123000000	4.81700000000000
metal-Cu-k	799.897949000000	5.03412500000000
metal-Cu-k	826.561157000000	5.26000000000000
metal-Cu-k	855.063293000000	5.48562500000000
metal-Cu-k	885.601257000000	5.71700000000000
metal-CuZn-eta	290.000000000000	1.35800000000000
metal-CuZn-eta	300.000000000000	1.38800000000000
metal-CuZn-eta	310.000000000000	1.41900000000000
metal-CuZn-eta	320.000000000000	1.44600000000000
metal-CuZn-eta	330.000000000000	1.47300000000000
metal-CuZn-eta	340.000000000000	1.49400000000000
metal-CuZn-eta	350.000000000000	1.50400000000000
metal-CuZn-eta	360.000000000000	1.50300000000000
metal-CuZn-eta	370.000000000000	1.49700000000000
metal-CuZn-eta	380.000000000000	1.48700000000000
metal-CuZn-eta	390.000000000000	1.47100000000000
metal-CuZn-eta	400.000000000000	1.44500000000000
metal-CuZn-eta	410.000000000000	1.40500000000000
metal-CuZn-eta	420.000000000000	1.35000000000000
metal-CuZn-eta	430.000000000000	1.27800000000000
metal-CuZn-eta	440.000000000000	1.19100000000000
metal-CuZn-eta	450.000000000000	1.09400000000000
metal-CuZn-eta	460.000000000000	0.994000000000000
metal-CuZn-eta	470.000000000000	0.900000000000000
metal-CuZn-eta	480.000000000000	0.816000000000000
metal-CuZn-eta	490.000000000000	0.745000000000000
metal-CuZn-eta	500.000000000000	0.686000000000000
metal-CuZn-eta	510.000000000000	0.639000000000000
metal-CuZn-eta	520.000000000000	0.602000000000000
metal-CuZn-eta	530.000000000000	0.573000000000000
metal-CuZn-eta	540.000000000000	0.549000000000000
metal-CuZn-eta	550.000000000000	0.527000000000000
metal-CuZn-eta	560.000000000000	0.505000000000000
metal-CuZn-eta	570.000000000000	0.484000000000000
metal-CuZn-eta	580.000000000000	0.468000000000000
metal-CuZn-eta	590.000000000000	0.460000000000000
metal-CuZn-eta	600.000000000000	0.450000000000000
metal-CuZn-eta	610.000000000000	0.452000000000000
metal-CuZn-eta	620.000000000000	0.449000000000000
metal-CuZn-eta	630.000000000000	0.445000000000000
metal-CuZn-eta	640.000000000000	0.444000000000000
metal-CuZn-eta	650.000000000000	0.444000000000000
metal-CuZn-eta	660.000000000000	0.445000000000000
metal-CuZn-eta	670.000000000000	0.444000000000000
metal-CuZn-eta	680.000000000000	0.444000000000000
metal-CuZn-eta	690.000000000000	0.445000000000000
metal-CuZn-eta	700.000000000000	0.446000000000000
metal-CuZn-eta	710.000000000000	0.448000000000000
metal-CuZn-eta	720.000000000000	0.450000000000000
metal-CuZn-eta	730.000000000000	0.452000000000000
metal-CuZn-eta	740.000000000000	0.455000000000000
metal-CuZn-eta	750.000000000000	0.457000000000000
metal-CuZn-eta	760.000000000000	0.458000000000000
metal-CuZn-eta	770.000000000000	0.460000000000000
metal-CuZn-eta	780.000000000000	0.464000000000000
metal-CuZn-eta	790.000000000000	0.469000000000000
metal-CuZn-eta	800.000000000000	0.473000000000000
metal-CuZn-eta	810.000000000000	0.478000000000000
metal-CuZn-eta	820.000000000000	0.481000000000000
metal-CuZn-eta	830.000000000000	0.483000000000000
metal-CuZn-eta	840.000000000000	0.486000000000000
metal-CuZn-eta	850.000000000000	0.490000000000000
metal-CuZn-eta	860.000000000000	0.494000000000000
metal-CuZn-eta	870.000000000000	0.500000000000000
metal-CuZn-eta	880.000000000000	0.507000000000000
metal-CuZn-eta	890.000000000000	0.515000000000000
metal-CuZn-k	290.000000000000	1.68800000000000
metal-CuZn-k	300.000000000000	1.73100000000000
metal-CuZn-k	310.000000000000	1.76400000000000
metal-CuZn-k	320.000000000000	1.78900000000000
metal-CuZn-k	330.000000000000	1.80700000000000
metal-CuZn-k	340.000000000000	1.81500000000000
metal-CuZn-k	350.000000000000	1.81500000000000
metal-CuZn-k	360.000000000000	1.81500000000000
metal-CuZn-k	370.000000000000	1.81800000000000
metal-CuZn-k	380.000000000000	1.81800000000000
metal-CuZn-k	390.000000000000	1.81300000000000
metal-CuZn-k	400.000000000000	1.80500000000000
metal-CuZn-k	410.000000000000	1.79400000000000
metal-CuZn-k	420.000000000000	1.78600000000000
metal-CuZn-k	430.000000000000	1.78400000000000
metal-CuZn-k	440.000000000000	1.79700000000000
metal-CuZn-k	450.000000000000	1.82900000000000
metal-CuZn-k	460.000000000000	1.88300000000000
metal-CuZn-k	470.000000000000	1.95700000000000
metal-CuZn-k	480.000000000000	2.04600000000000
metal-CuZn-k	490.000000000000	2.14500000000000
metal-CuZn-k	500.000000000000	2.25000000000000
metal-CuZn-k	510.000000000000	2.35800000000000
metal-CuZn-k	520.000000000000	2.46400000000000
metal-CuZn-k	530.000000000000	2.56800000000000
metal-CuZn-k	540.000000000000	2.66800000000000
metal-CuZn-k	550.000000000000	2.76500000000000
metal-CuZn-k	560.000000000000	2.86000000000000
metal-CuZn-k	570.000000000000	2.95800000000000
metal-CuZn-k	580.000000000000	3.05900000000000
metal-CuZn-k	590.000000000000	3.15900000000000
metal-CuZn-k	600.000000000000	3.25300000000000
metal-CuZn-k	610.000000000000	3.34500000000000
metal-CuZn-k	620.000000000000	3.43400000000000
metal-CuZn-k	630.000000000000	3.52200000000000
metal-CuZn-k	640.000000000000	3.60900000000000
metal-CuZn-k	650.000000000000	3.69500000000000
metal-CuZn-k	660.000000000000	3.77800000000000
metal-CuZn-k	670.000000000000	3.86000000000000
metal-CuZn-k	680.000000000000	3.94300000000000
metal-CuZn-k	690.000000000000	4.02500000000000
metal-CuZn-k	700.000000000000	4.10600000000000
metal-CuZn-k	710.000000000000	4.18600000000000
metal-CuZn-k	720.000000000000	4.26600000000000
metal-CuZn-k	730.000000000000	4.34600000000000
metal-CuZn-k	740.000000000000	4.42400000000000
metal-CuZn-k	750.000000000000	4.50100000000000
metal-CuZn-k	760.000000000000	4.57900000000000
metal-CuZn-k	770.000000000000	4.65700000000000
metal-CuZn-k	780.000000000000	4.73700000000000
metal-CuZn-k	790.000000000000	4.81400000000000
metal-CuZn-k	800.000000000000	4.89000000000000
metal-CuZn-k	810.000000000000	4.96500000000000
metal-CuZn-k	820.000000000000	5.03900000000000
metal-CuZn-k	830.000000000000	5.11500000000000
metal-CuZn-k	840.000000000000	5.19200000000000
metal-CuZn-k	850.000000000000	5.26900000000000
metal-CuZn-k	860.000000000000	5.34600000000000
metal-CuZn-k	870.000000000000	5.42300000000000
metal-CuZn-k	880.000000000000	5.50000000000000
metal-CuZn-k	890.000000000000	5.57500000000000
metal-MgO-eta	309.950012000000	1.79800000000000
metal-MgO-eta	330.613007000000	1.78500000000000
metal-MgO-eta	351.118988000000	1.77680000000000
metal-MgO-eta	355.549011000000	1.77550000000000
metal-MgO-eta	360.932007000000	1.77320000000000
metal-MgO-eta	361.141998000000	1.77318000000000
metal-MgO-eta	364.968994000000	1.77186000000000
metal-MgO-eta	382.065002000000	1.76680000000000
metal-MgO-eta	386.712006000000	1.76550000000000
metal-MgO-eta	393.337982000000	1.76380000000000
metal-MgO-eta	404.634003000000	1.76104000000000
metal-MgO-eta	430.935028000000	1.75570000000000
metal-MgO-eta	435.781982000000	1.75471000000000
metal-MgO-eta	457.829010000000	1.75120000000000
metal-MgO-eta	477.949036000000	1.74830000000000
metal-MgO-eta	486.004974000000	1.74711000000000
metal-MgO-eta	487.918030000000	1.74690000000000
metal-MgO-eta	499.919006000000	1.74540000000000
metal-MgO-eta	502.350006000000	1.74530000000000
metal-MgO-eta	508.531982000000	1.74446000000000
metal-MgO-eta	514.440002000000	1.74390000000000
metal-MgO-eta	546.166992000000	1.74077000000000
metal-MgO-eta	589.258972000000	1.73737000000000
metal-MgO-eta	632.874023000000	1.73460000000000
metal-MgO-eta	643.718018000000	1.73400000000000
metal-MgO-eta	656.325989000000	1.73335000000000
metal-MgO-eta	667.635986000000	1.73277000000000
metal-MgO-eta	690.695984000000	1.73191000000000
metal-MgO-eta	706.439026000000	1.73101000000000
metal-MgO-eta	767.677979000000	1.72872000000000
metal-MgO-eta	831.000000000000	1.72872000000000
metal-MgO-k	309.950012000000	0
metal-MgO-k	330.613007000000	0
metal-MgO-k	351.118988000000	0
metal-MgO-k	355.549011000000	0.00000100000000000000
metal-MgO-k	360.932007000000	0.00000100000000000000
metal-MgO-k	361.141998000000	0.00000100000000000000
metal-MgO-k	364.968994000000	0
metal-MgO-k	382.065002000000	0
metal-MgO-k	386.712006000000	0
metal-MgO-k	393.337982000000	0
metal-MgO-k	404.634003000000	0
metal-MgO-k	430.935028000000	0
metal-MgO-k	435.781982000000	0
metal-MgO-k	457.829010000000	0
metal-MgO-k	477.949036000000	0
metal-MgO-k	486.004974000000	0
metal-MgO-k	487.918030000000	0
metal-MgO-k	499.919006000000	0
metal-MgO-k	502.350006000000	0
metal-MgO-k	508.531982000000	0
metal-MgO-k	514.440002000000	0
metal-MgO-k	546.166992000000	0
metal-MgO-k	589.258972000000	0
metal-MgO-k	632.874023000000	0
metal-MgO-k	643.718018000000	0
metal-MgO-k	656.325989000000	0
metal-MgO-k	667.635986000000	0
metal-MgO-k	690.695984000000	0
metal-MgO-k	706.439026000000	0
metal-MgO-k	767.677979000000	0
metal-MgO-k	831.000000000000	0
metal-TiO2-eta	305.972015000000	3.84000000000000
metal-TiO2-eta	317.979004000000	5.38000000000000
metal-TiO2-eta	334.990997000000	4.22000000000000
metal-TiO2-eta	344.007019000000	4.36000000000000
metal-TiO2-eta	359.988007000000	3.87000000000000
metal-TiO2-eta	388.044006000000	3.49000000000000
metal-TiO2-eta	399.935028000000	3.40000000000000
metal-TiO2-eta	412.031006000000	3.24000000000000
metal-TiO2-eta	419.985992000000	3.29000000000000
metal-TiO2-eta	439.957001000000	3.20000000000000
metal-TiO2-eta	460.037018000000	3.13000000000000
metal-TiO2-eta	479.985016000000	3.08000000000000
metal-TiO2-eta	499.919006000000	3.03000000000000
metal-TiO2-eta	520.049988000000	3.00000000000000
metal-TiO2-eta	539.044006000000	2.95000000000000
metal-TiO2-eta	539.983032000000	2.97000000000000
metal-TiO2-eta	559.981995000000	2.94000000000000
metal-TiO2-eta	579.888000000000	2.92000000000000
metal-TiO2-eta	600.097046000000	2.90000000000000
metal-TiO2-eta	619.900024000000	2.88000000000000
metal-TiO2-eta	640.062012000000	2.87000000000000
metal-TiO2-eta	659.819031000000	2.85000000000000
metal-TiO2-eta	680.088013000000	2.84000000000000
metal-TiO2-eta	700.056030000000	2.83000000000000
metal-TiO2-eta	719.976990000000	2.82000000000000
metal-TiO2-eta	740.179016000000	2.81000000000000
metal-TiO2-eta	760.147034000000	2.81000000000000
metal-TiO2-eta	779.747986000000	2.80000000000000
metal-TiO2-eta	799.871033000000	2.79000000000000
metal-TiO2-eta	819.974060000000	2.79000000000000
metal-TiO2-eta	839.973083000000	2.78000000000000
metal-TiO2-eta	859.778015000000	2.78000000000000
metal-TiO2-eta	879.915039000000	2.77000000000000
metal-TiO2-eta	899.709961000000	2.77000000000000
metal-TiO2-k	305.972015000000	1.95000000000000
metal-TiO2-k	317.979004000000	2.18000000000000
metal-TiO2-k	334.990997000000	0.788000000000000
metal-TiO2-k	344.007019000000	0
metal-TiO2-k	359.988007000000	0.251000000000000
metal-TiO2-k	388.044006000000	0
metal-TiO2-k	399.935028000000	0
metal-TiO2-k	412.031006000000	0.0220000000000000
metal-TiO2-k	419.985992000000	0
metal-TiO2-k	439.957001000000	0
metal-TiO2-k	460.037018000000	0
metal-TiO2-k	479.985016000000	0
metal-TiO2-k	499.919006000000	0
metal-TiO2-k	520.049988000000	0
metal-TiO2-k	539.044006000000	0
metal-TiO2-k	539.983032000000	0
metal-TiO2-k	559.981995000000	0
metal-TiO2-k	579.888000000000	0
metal-TiO2-k	600.097046000000	0
metal-TiO2-k	619.900024000000	0
metal-TiO2-k	640.062012000000	0
metal-TiO2-k	659.819031000000	0
metal-TiO2-k	680.088013000000	0
metal-TiO2-k	700.056030000000	0
metal-TiO2-k	719.976990000000	0
metal-TiO2-k	740.179016000000	0
metal-TiO2-k	760.147034000000	0
metal-TiO2-k	779.747986000000	0
metal-TiO2-k	799.871033000000	0
metal-TiO2-k	819.974060000000	0
metal-TiO2-k	839.973083000000	0
metal-TiO2-k	859.778015000000	0
metal-TiO2-k	879.915039000000	0
metal-TiO2-k	899.709961000000	0
glass-BK7	300.000000000000	1.55277026357390
glass-BK7	322.000000000000	1.54586992892090
glass-BK7	344.000000000000	1.54044668683310
glass-BK7	366.000000000000	1.53609052791700
glass-BK7	388.000000000000	1.53252773217000
glass-BK7	410.000000000000	1.52956876722400
glass-BK7	432.000000000000	1.52707842914060
glass-BK7	454.000000000000	1.52495784573240
glass-BK7	476.000000000000	1.52313317384990
glass-BK7	498.000000000000	1.52154825283690
glass-BK7	520.000000000000	1.52015968824630
glass-BK7	542.000000000000	1.51893347831090
glass-BK7	564.000000000000	1.51784264788690
glass-BK7	586.000000000000	1.51686555674900
glass-BK7	608.000000000000	1.51598466918160
glass-BK7	630.000000000000	1.51518564527590
glass-BK7	652.000000000000	1.51445666049750
glass-BK7	674.000000000000	1.51378788976700
glass-BK7	696.000000000000	1.51317111179480
glass-BK7	718.000000000000	1.51259940245440
glass-BK7	740.000000000000	1.51206689486460
glass-BK7	762.000000000000	1.51156858999690
glass-BK7	784.000000000000	1.51110020593360
glass-BK7	806.000000000000	1.51065805697050
glass-BK7	828.000000000000	1.51023895596260
glass-BK7	850.000000000000	1.50984013491740
glass-BK7	872.000000000000	1.50945918002390
glass-BK7	894.000000000000	1.50909397817920
glass-BK7	916.000000000000	1.50874267273630
glass-BAF10	350.000000000000	1.71268808482680
glass-BAF10	371.000000000000	1.70445100256820
glass-BAF10	393.000000000000	1.69785396339310
glass-BAF10	414.000000000000	1.69245975739020
glass-BAF10	436.000000000000	1.68797475216570
glass-BAF10	457.000000000000	1.68419351489470
glass-BAF10	479.000000000000	1.68096763136810
glass-BAF10	500.000000000000	1.67818706173630
glass-BAF10	522.000000000000	1.67576844678780
glass-BAF10	543.000000000000	1.67364748318910
glass-BAF10	565.000000000000	1.67177378929680
glass-BAF10	586.000000000000	1.67010735304620
glass-BAF10	608.000000000000	1.66861601682490
glass-BAF10	629.000000000000	1.66727366053520
glass-BAF10	651.000000000000	1.66605886579810
glass-BAF10	672.000000000000	1.66495391853930
glass-BAF10	694.000000000000	1.66394405387380
glass-BAF10	715.000000000000	1.66301687728650
glass-BAF10	737.000000000000	1.66216191594170
glass-BAF10	758.000000000000	1.66137026729770
glass-BAF10	780.000000000000	1.66063432134430
glass-BAF10	801.000000000000	1.65994753914780
glass-BAF10	823.000000000000	1.65930427488620
glass-BAF10	844.000000000000	1.65869963178410
glass-BAF10	866.000000000000	1.65812934469240
glass-BAF10	887.000000000000	1.65758968377630
glass-BAF10	909.000000000000	1.65707737504750
glass-FK51A	290.000000000000	1.51457772040820
glass-FK51A	312.000000000000	1.50921128688650
glass-FK51A	334.000000000000	1.50499619874530
glass-FK51A	356.000000000000	1.50161539704460
glass-FK51A	378.000000000000	1.49885588857610
glass-FK51A	400.000000000000	1.49656961043300
glass-FK51A	422.000000000000	1.49465068980020
glass-FK51A	444.000000000000	1.49302160119530
glass-FK51A	466.000000000000	1.49162440986440
glass-FK51A	488.000000000000	1.49041505042000
glass-FK51A	511.000000000000	1.48935948370840
glass-FK51A	533.000000000000	1.48843105260270
glass-FK51A	555.000000000000	1.48760862400830
glass-FK51A	577.000000000000	1.48687525876500
glass-FK51A	599.000000000000	1.48621724350100
glass-FK51A	621.000000000000	1.48562337533530
glass-FK51A	643.000000000000	1.48508442620390
glass-FK51A	665.000000000000	1.48459273674460
glass-FK51A	687.000000000000	1.48414190492700
glass-FK51A	709.000000000000	1.48372654485300
glass-FK51A	732.000000000000	1.48334209812870
glass-FK51A	754.000000000000	1.48298468504950
glass-FK51A	776.000000000000	1.48265098623300
glass-FK51A	798.000000000000	1.48233814775390
glass-FK51A	820.000000000000	1.48204370457320
glass-FK51A	842.000000000000	1.48176551832430
glass-FK51A	864.000000000000	1.48150172644800
glass-FK51A	886.000000000000	1.48125070036210
glass-FK51A	908.000000000000	1.48101101087340
glass-LASF9	359.000000000000	1.91997255457050
glass-LASF9	370.000000000000	1.91997255457050
glass-LASF9	391.000000000000	1.90578582453730
glass-LASF9	412.000000000000	1.89454015824810
glass-LASF9	433.000000000000	1.88541219494510
glass-LASF9	455.000000000000	1.87786364302400
glass-LASF9	476.000000000000	1.87152570281760
glass-LASF9	497.000000000000	1.86613626480080
glass-LASF9	519.000000000000	1.86150347732830
glass-LASF9	540.000000000000	1.85748347520110
glass-LASF9	561.000000000000	1.85396616991220
glass-LASF9	583.000000000000	1.85086585560000
glass-LASF9	604.000000000000	1.84811480992850
glass-LASF9	625.000000000000	1.84565882224420
glass-LASF9	646.000000000000	1.84345399883240
glass-LASF9	668.000000000000	1.84146443619150
glass-LASF9	689.000000000000	1.83966049752850
glass-LASF9	710.000000000000	1.83801751674340
glass-LASF9	732.000000000000	1.83651481068210
glass-LASF9	753.000000000000	1.83513491717030
glass-LASF9	774.000000000000	1.83386300074840
glass-LASF9	796.000000000000	1.83268638455450
glass-LASF9	817.000000000000	1.83159417820060
glass-LASF9	838.000000000000	1.83057697947090
glass-LASF9	859.000000000000	1.82962663334240
glass-LASF9	881.000000000000	1.82873603591550
glass-LASF9	902.000000000000	1.82789897382280
glass-F5	359.000000000000	1.72865498472450
glass-F5	370.000000000000	1.72865498472450
glass-F5	391.000000000000	1.71701518644020
glass-F5	412.000000000000	1.70790371794210
glass-F5	433.000000000000	1.70057242701770
glass-F5	455.000000000000	1.69454728442970
glass-F5	476.000000000000	1.68951104872970
glass-F5	497.000000000000	1.68524226569100
glass-F5	519.000000000000	1.68158109640000
glass-F5	540.000000000000	1.67840900602700
glass-F5	561.000000000000	1.67563609739580
glass-F5	583.000000000000	1.67319289299080
glass-F5	604.000000000000	1.67102482347430
glass-F5	625.000000000000	1.66908842600390
glass-F5	646.000000000000	1.66734865792810
glass-F5	668.000000000000	1.66577695851730
glass-F5	689.000000000000	1.66434982460440
glass-F5	710.000000000000	1.66304774683580
glass-F5	732.000000000000	1.66185440373980
glass-F5	753.000000000000	1.66075604321970
glass-F5	774.000000000000	1.65974100234730
glass-F5	796.000000000000	1.65879933059220
glass-F5	817.000000000000	1.65792249136320
glass-F5	838.000000000000	1.65710312349950
glass-F5	859.000000000000	1.65633484913050
glass-F5	881.000000000000	1.65561211772950
glass-F5	902.000000000000	1.65493007867100
glass-F10	359.000000000000	1.79057889484190
glass-F10	380.000000000000	1.79057889484190
glass-F10	401.000000000000	1.77760745716920
glass-F10	422.000000000000	1.76736205724740
glass-F10	443.000000000000	1.75906491485070
glass-F10	464.000000000000	1.75221275244440
glass-F10	486.000000000000	1.74646356988260
glass-F10	507.000000000000	1.74157587704600
glass-F10	528.000000000000	1.73737382186590
glass-F10	549.000000000000	1.73372607302590
glass-F10	570.000000000000	1.73053245628290
glass-F10	592.000000000000	1.72771518180260
glass-F10	613.000000000000	1.72521290437140
glass-F10	634.000000000000	1.72297659399840
glass-F10	655.000000000000	1.72096659884670
glass-F10	676.000000000000	1.71915051422900
glass-F10	698.000000000000	1.71750160914150
glass-F10	719.000000000000	1.71599764629460
glass-F10	740.000000000000	1.71461998488310
glass-F10	761.000000000000	1.71335288979940
glass-F10	782.000000000000	1.71218299376480
glass-F10	804.000000000000	1.71109887422330
glass-F10	825.000000000000	1.71009071738520
glass-F10	846.000000000000	1.70915004917540
glass-F10	867.000000000000	1.70826951805230
glass-F10	888.000000000000	1.70744271841690
glass-F10	910.000000000000	1.70666404604710
glass-F11	359.000000000000	1.87002161732340
glass-F11	370.000000000000	1.87002161732340
glass-F11	391.000000000000	1.85162558605810
glass-F11	412.000000000000	1.83747077147150
glass-F11	433.000000000000	1.82623237984660
glass-F11	455.000000000000	1.81709469401190
glass-F11	476.000000000000	1.80952423438480
glass-F11	497.000000000000	1.80315558166600
glass-F11	519.000000000000	1.79772911833080
glass-F11	540.000000000000	1.79305486405050
glass-F11	561.000000000000	1.78899036636660
glass-F11	583.000000000000	1.78542660267740
glass-F11	604.000000000000	1.78227866831560
glass-F11	625.000000000000	1.77947943947220
glass-F11	646.000000000000	1.77697514873950
glass-F11	668.000000000000	1.77472222670510
glass-F11	689.000000000000	1.77268500313750
glass-F11	710.000000000000	1.77083400493600
glass-F11	732.000000000000	1.76914467661610
glass-F11	753.000000000000	1.76759640526350
glass-F11	774.000000000000	1.76617176835050
glass-F11	796.000000000000	1.76485594700800
glass-F11	817.000000000000	1.76363626372110
glass-F11	838.000000000000	1.76250181468620
glass-F11	859.000000000000	1.76144317496290
glass-F11	881.000000000000	1.76045216015540
glass-F11	902.000000000000	1.75952163238790
canon_eos_100d_r	359.000000000000	0.00103453409999999
canon_eos_100d_r	380.000000000000	0.00103453409999999
canon_eos_100d_r	390.000000000000	0.000993228200000001
canon_eos_100d_r	400.000000000000	0.00184386420000000
canon_eos_100d_r	410.000000000000	0.0102805115000000
canon_eos_100d_r	420.000000000000	0.0188885780000000
canon_eos_100d_r	430.000000000000	0.00835328839999999
canon_eos_100d_r	440.000000000000	0.00434884090000000
canon_eos_100d_r	450.000000000000	0.00423400540000000
canon_eos_100d_r	460.000000000000	0.00551001760000000
canon_eos_100d_r	470.000000000000	0.0137913874000000
canon_eos_100d_r	480.000000000000	0.0239978564000000
canon_eos_100d_r	490.000000000000	0.0337486995000000
canon_eos_100d_r	500.000000000000	0.0471896722000000
canon_eos_100d_r	510.000000000000	0.0595009836000000
canon_eos_100d_r	520.000000000000	0.100542833700000
canon_eos_100d_r	530.000000000000	0.0995932754000001
